time,S,I,R
0.0,95,5,0
1.0,0,81,19
2.0,0,67,33
3.0,0,50,50
4.0,0,40,60
5.0,0,33,67
6.0,0,23,77
7.0,0,20,80
8.0,0,13,87
9.0,0,12,88
10.0,0,10,90
11.0,0,9,91
12.0,0,7,93
13.0,0,6,94
14.0,0,4,96
15.0,0,4,96
16.0,0,2,98
17.0,0,1,99
18.0,0,1,99
19.0,0,0,100
20.0,0,0,100
21.0,0,0,100
22.0,0,0,100
23.0,0,0,100
24.0,0,0,100
25.0,0,0,100
26.0,0,0,100
27.0,0,0,100
28.0,0,0,100
29.0,0,0,100
30.0,0,0,100
31.0,0,0,100
32.0,0,0,100
33.0,0,0,100
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
